Judge;Sound;Rank;Innovation;Originality;Sobriety;Proximity;Fun;Premium;Simplicity;Freedom;Human;Technology;Conviviality;Complexity;Popular;Serious;International;Passion;Artisanal;Traditional;Performance;Joyful;Surprising;Exciting;Energetic;Sensual;Sad;Warm;Serious;Adequation;Why;Tempo;Pitch;Instrument
87;V_80_1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;ne;JAR;r_ne;ne;JAR;t;JAR;t;5;too heavy;80;1;Violon
87;V_80_5;4;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;ne;ne;t;t;ne;ne;ne;ne;0;too acute, aggressive;80;5;Violon
87;V_120_3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;JAR;JAR;JAR;t;ne;JAR;t;JAR;6;does not sufficiently mark the fact that it is one of the largest manufacturers;120;3;Violon
87;V_120_1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;ne;r_ne;r_ne;ne;ne;t;t;JAR;3;not innovative;120;1;Violon
87;A_120_5;7;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;t;JAR;t;t;r_ne;JAR;r_ne;JAR;1;too sharp, aggressive;120;5;Accordion
87;A_80_3;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;JAR;ne;JAR;ne;r_ne;t;t;ne;2;not catchy enough and related to technology;80;3;Accordion
87;P_80_5;9;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;JAR;ne;JAR;JAR;JAR;JAR;JAR;JAR;9;sound looking more built, high quality;80;5;Piano
87;V_120_5;10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;t;t;t;t;JAR;ne;ne;JAR;3;too acute;120;5;Violon
87;A_120_3;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;JAR;ne;ne;t;ne;t;t;ne;4;too traditional;120;3;Accordion
87;A_80_1;12;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;ne;ne;ne;t;r_ne;t;ne;ne;0;Be a rib-sticker;80;1;Accordion
88;A_160_5;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;JAR;ne;ne;JAR;r_ne;ne;JAR;ne;7;not surprising enough, the technology dimension appears only slightly ;160;5;Accordion
88;A_160_1;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;t;r_t;ne;r_ne;r_ne;r_ne;ne;r_ne;1;too chauvinistic;160;1;Accordion
88;P_160_5;3;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;ne;JAR;ne;JAR;JAR;JAR;JAR;JAR;10;the piano translates innovation well with the help of the treble effect;160;5;Piano
88;P_120_3;4;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;ne;ne;ne;ne;ne;JAR;JAR;JAR;8;tempo too slow;120;3;Piano
88;P_120_1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;ne;r_ne;r_ne;ne;ne;JAR;JAR;JAR;6;tempo too slow and sound too low to suggest innovation;120;1;Piano
88;A_120_5;6;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;JAR;JAR;JAR;JAR;ne;ne;JAR;ne;8;;120;5;Accordion
88;A_120_1;7;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;ne;ne;r_ne;r_ne;r_ne;JAR;ne;ne;2;too serious depressing;120;1;Accordion
88;V_160_3;8;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;JAR;JAR;JAR;JAR;ne;JAR;JAR;JAR;9;;160;3;Violon
88;V_160_5;9;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;JAR;JAR;JAR;JAR;JAR;JAR;ne;JAR;8;too acute;160;5;Violon
88;A_120_3;10;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;ne;ne;r_ne;r_ne;r_ne;r_ne;ne;ne;2;;120;3;Accordion
88;V_80_3;11;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1;ne;JAR;ne;ne;JAR;JAR;ne;JAR;7;;80;3;Violon
88;P_120_5;12;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;ne;JAR;ne;JAR;JAR;JAR;JAR;JAR;9;;120;5;Piano
89;P_80_5;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;ne;ne;r_ne;r_ne;ne;t;JAR;JAR;6;not dynamic, no innovation but classy and high-end;80;5;Piano
89;V_160_1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;ne;JAR;r_ne;JAR;ne;ne;JAR;JAR;5;lack of technological aspect;160;1;Violon
89;A_120_5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;JAR;r_t;r_ne;r_t;r_ne;r_ne;JAR;ne;4;not classy at all or high-end but technology and unpleasant;120;5;Accordion
89;V_120_1;4;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;JAR;JAR;JAR;JAR;ne;JAR;t;JAR;7;clean, class, technological, innovation;120;1;Violon
89;P_160_5;5;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;ne;JAR;ne;ne;JAR;JAR;ne;JAR;7;classy, high-end, lack of innovation and independent;160;5;Piano
89;A_120_3;6;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;t;r_t;r_ne;t;r_ne;ne;JAR;ne;4;made too popular, neither classy nor technological;120;3;Accordion
89;P_160_3;7;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;JAR;JAR;ne;ne;ne;JAR;JAR;ne;6;technology well felt but not high-end enough;160;3;Piano
89;V_80_5;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;r_ne;r_t;ne;r_ne;ne;r_t;ne;t;5;too rigid and piercing for innovation and technology;80;5;Violon
89;A_120_1;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;JAR;t;ne;t;r_ne;ne;JAR;ne;4;not at all technology/ innovation /class;120;1;Accordion
89;P_160_1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;JAR;ne;ne;ne;JAR;JAR;JAR;JAR;6;lack of innovation aspect;160;1;Piano
89;V_80_1;11;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;ne;ne;r_ne;r_ne;r_ne;JAR;JAR;ne;4;not dynamic enough;80;1;Violon
89;P_120_1;12;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;JAR;ne;ne;ne;JAR;t;ne;ne;6;lacks a bit of technology and innovation;120;1;Piano
90;A_80_3;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;JAR;ne;r_ne;JAR;r_ne;JAR;JAR;ne;4;not serious enough;80;3;Accordion
90;A_80_1;2;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;ne;JAR;JAR;JAR;r_ne;t;ne;JAR;7;quite serious while being classy;80;1;Accordion
90;A_120_3;3;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;t;JAR;t;t;t;ne;JAR;ne;4;too fast;120;3;Accordion
90;P_120_1;4;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;9;corresponds well to the criterion of the mark;120;1;Piano
90;P_80_1;5;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;t;JAR;JAR;8;good but a little too slow;80;1;Piano
90;V_160_5;6;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;t;r_t;r_t;r_t;t;ne;t;r_ne;3;far too fast and too acute;160;5;Violon
90;P_120_3;7;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;JAR;JAR;JAR;JAR;t;t;JAR;JAR;6;a little too sad;120;3;Piano
90;V_80_3;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;JAR;JAR;t;t;t;ne;t;JAR;5;too fast;80;3;Violon
90;V_120_1;9;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;9;a little too slow but remains in the tone of the brand, expert, classy, high-end;120;1;Violon
90;A_160_1;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;t;JAR;JAR;t;JAR;ne;t;ne;4;too cheerful;160;1;Accordion
90;P_80_5;11;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;ne;JAR;ne;ne;t;r_t;ne;ne;4;too sad, not suitable;80;5;Piano
90;A_160_3;12;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;r_t;t;t;r_t;ne;ne;JAR;r_ne;3;too fast;160;3;Accordion
91;A_120_1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;r_ne;r_t;r_ne;r_ne;r_ne;r_t;r_ne;t;0;sound too heavy and too popular;120;1;Accordion
91;V_160_1;2;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;ne;JAR;ne;ne;JAR;r_t;r_ne;t;3;too much in the bass but the resonance restores quite well the high-end;160;1;Violon
91;V_80_5;3;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;r_ne;JAR;r_ne;r_ne;JAR;r_t;ne;JAR;5;high-pitched sound + resonance, a guarantee of quality but too sad;80;5;Violon
91;V_120_5;4;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;ne;JAR;JAR;JAR;JAR;r_t;r_ne;t;7;fast enough cadence shows dynamism but too little joyful;120;5;Violon
91;P_80_5;5;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;r_ne;JAR;ne;ne;JAR;t;r_ne;JAR;6;too slow;80;5;Piano
91;P_120_5;6;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;1;ne;JAR;ne;JAR;JAR;t;ne;JAR;7;piano and resonance show quality;120;5;Piano
91;A_160_5;7;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;JAR;t;JAR;JAR;JAR;t;JAR;JAR;9;aerial and dynamic sound that reflects my quality and innovation;160;5;Accordion
91;P_120_3;8;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;JAR;JAR;r_ne;ne;JAR;t;ne;t;6;sad but the violins reflect well the high-end;120;3;Piano
91;P_80_1;9;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;r_ne;t;r_ne;r_ne;ne;r_t;r_ne;t;4;not fast enough;80;1;Piano
91;V_120_1;10;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;ne;t;ne;ne;JAR;t;ne;t;6;noble instrument that reflects the quality well but too slow and too serious;120;1;Violon
91;A_160_3;11;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;t;t;JAR;JAR;ne;JAR;JAR;ne;6;a little too popular;160;3;Accordion
91;A_160_1;12;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;ne;t;JAR;JAR;JAR;t;ne;JAR;6;too serious for new technology, you have to play in the treble, the lens;160;1;Accordion
92;A_80_5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;ne;JAR;ne;JAR;r_ne;JAR;ne;t;2;;80;5;Accordion
92;V_120_5;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;JAR;JAR;JAR;JAR;ne;r_ne;JAR;JAR;9;;120;5;Violon
92;V_80_3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ne;JAR;ne;ne;ne;JAR;JAR;JAR;6;;80;3;Violon
92;A_160_1;4;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;t;JAR;ne;JAR;ne;JAR;JAR;JAR;7;;160;1;Accordion
92;A_120_3;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;t;t;ne;ne;ne;r_ne;r_ne;r_t;4;;120;3;Accordion
92;P_80_1;6;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;r_ne;r_ne;ne;r_ne;JAR;t;ne;r_t;4;;80;1;Piano
92;P_80_5;7;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;ne;JAR;JAR;JAR;JAR;JAR;ne;JAR;8;;80;5;Piano
92;P_160_5;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;ne;JAR;JAR;10;;160;5;Piano
92;A_160_5;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;t;r_t;ne;t;r_ne;JAR;t;ne;6;;160;5;Accordion
92;V_160_5;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;JAR;t;JAR;JAR;JAR;ne;ne;ne;7;;160;5;Violon
92;V_80_1;11;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;t;r_ne;r_ne;JAR;t;ne;t;4;;80;1;Violon
92;V_160_1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;ne;JAR;ne;ne;JAR;t;JAR;JAR;7;;160;1;Violon
93;P_120_5;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;JAR;JAR;JAR;JAR;ne;t;ne;JAR;7;;120;5;Piano
93;A_80_3;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;ne;ne;ne;ne;r_ne;t;ne;ne;3;;80;3;Accordion
93;A_160_3;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;JAR;ne;ne;JAR;ne;t;JAR;ne;3;;160;3;Accordion
93;P_160_5;4;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;ne;ne;JAR;JAR;JAR;t;ne;JAR;4;;160;5;Piano
93;V_160_5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;t;r_t;t;t;ne;ne;ne;ne;0;;160;5;Violon
93;A_80_1;6;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;ne;JAR;r_ne;r_ne;r_ne;t;ne;JAR;2;;80;1;Accordion
93;A_120_1;7;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;ne;JAR;ne;ne;r_ne;t;ne;JAR;2;;120;1;Accordion
93;V_80_1;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;JAR;ne;ne;JAR;JAR;JAR;JAR;JAR;5;;80;1;Violon
93;V_160_3;9;0;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;JAR;JAR;JAR;JAR;JAR;JAR;JAR;ne;6;;160;3;Violon
93;P_80_5;10;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;1;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;8;;80;5;Piano
93;P_120_3;11;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;0;1;JAR;JAR;ne;ne;ne;JAR;JAR;JAR;8;;120;3;Piano
93;P_160_3;12;1;0;1;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0;1;JAR;ne;JAR;JAR;ne;JAR;JAR;JAR;7;;160;3;Piano
94;A_120_3;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;ne;ne;ne;ne;r_ne;t;JAR;JAR;4;;120;3;Accordion
94;V_80_5;2;1;1;1;0;1;0;0;1;1;0;1;0;0;1;1;1;0;0;1;ne;JAR;JAR;ne;ne;t;ne;JAR;5;;80;5;Violon
94;A_120_5;3;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;1;0;0;1;JAR;ne;ne;JAR;ne;JAR;JAR;JAR;6;;120;5;Accordion
94;P_120_3;4;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;1;0;0;ne;ne;ne;JAR;ne;t;ne;JAR;4;;120;3;Piano
94;V_120_3;5;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;1;1;ne;ne;JAR;JAR;ne;t;ne;JAR;4;;120;3;Violon
94;P_80_3;6;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;r_ne;ne;r_ne;r_ne;r_ne;r_t;r_ne;t;2;;80;3;Piano
94;P_80_1;7;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;1;r_ne;ne;r_ne;r_ne;r_ne;r_t;r_ne;JAR;3;;80;1;Piano
94;A_160_5;8;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;JAR;ne;JAR;JAR;ne;JAR;JAR;JAR;7;;160;5;Accordion
94;V_80_3;9;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;ne;ne;ne;r_ne;r_ne;t;ne;JAR;4;;80;3;Violon
94;A_80_3;10;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;ne;ne;r_ne;r_ne;ne;t;ne;JAR;4;;80;3;Accordion
94;P_160_5;11;1;0;0;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;JAR;JAR;ne;JAR;ne;t;ne;JAR;6;;160;5;Piano
94;P_160_3;12;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;ne;ne;JAR;JAR;ne;JAR;JAR;JAR;7;;160;3;Piano
95;V_80_5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;JAR;ne;ne;JAR;ne;t;ne;JAR;4;;80;5;Violon
95;A_80_5;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;r_ne;ne;r_ne;r_ne;ne;t;JAR;JAR;3;;80;5;Accordion
95;V_160_5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;ne;ne;ne;ne;JAR;t;JAR;JAR;5;;160;5;Violon
95;A_160_5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;JAR;JAR;ne;JAR;JAR;t;ne;ne;6;;160;5;Accordion
95;V_80_1;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;r_ne;t;ne;r_ne;JAR;t;JAR;JAR;5;;80;1;Violon
95;P_80_1;6;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;JAR;ne;JAR;r_ne;JAR;t;JAR;JAR;7;;80;1;Piano
95;A_80_1;7;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;JAR;ne;ne;ne;JAR;t;r_ne;JAR;5;;80;1;Accordion
95;P_160_1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;ne;ne;ne;ne;r_ne;t;ne;JAR;6;;160;1;Piano
95;P_120_3;9;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;JAR;ne;ne;JAR;JAR;t;ne;JAR;5;;120;3;Piano
95;A_120_1;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;r_ne;ne;ne;r_ne;JAR;t;ne;JAR;3;;120;1;Accordion
95;A_160_1;11;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;ne;r_ne;ne;r_ne;ne;t;ne;t;2;;160;1;Accordion
95;A_120_5;12;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;JAR;JAR;ne;JAR;ne;t;ne;JAR;5;;120;5;Accordion
96;V_120_5;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;1;t;JAR;ne;JAR;ne;JAR;r_ne;JAR;7;;120;5;Violon
96;V_160_3;2;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;1;1;JAR;JAR;r_ne;t;JAR;ne;ne;ne;8;;160;3;Violon
96;P_160_3;3;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;ne;r_ne;JAR;ne;JAR;JAR;r_ne;JAR;7;;160;3;Piano
96;P_80_1;4;1;0;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;r_ne;JAR;ne;ne;JAR;t;ne;r_t;6;;80;1;Piano
96;A_120_1;5;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;t;JAR;ne;JAR;ne;JAR;t;r_ne;7;;120;1;Accordion
96;A_80_5;6;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;r_t;r_t;r_t;r_t;JAR;r_ne;JAR;ne;5;;80;5;Accordion
96;V_80_3;7;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;ne;ne;JAR;JAR;JAR;JAR;ne;t;7;;80;3;Violon
96;A_120_3;8;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;t;JAR;ne;JAR;ne;JAR;JAR;ne;7;;120;3;Accordion
96;P_80_3;9;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;ne;JAR;JAR;ne;ne;r_t;ne;JAR;6;;80;3;Piano
96;A_80_1;10;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;ne;ne;JAR;JAR;JAR;t;ne;JAR;7;;80;1;Accordion
96;V_120_1;11;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;ne;JAR;ne;JAR;r_ne;t;ne;JAR;6;;120;1;Violon
96;P_120_5;12;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;t;t;t;JAR;JAR;JAR;JAR;ne;7;;120;5;Piano
97;V_120_3;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;JAR;JAR;ne;JAR;JAR;JAR;ne;JAR;8;pleasant sound;120;3;Violon
97;A_80_5;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;t;t;ne;ne;r_ne;t;ne;r_ne;4;;80;5;Accordion
97;P_80_3;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;JAR;ne;ne;ne;ne;t;ne;ne;4;;80;3;Piano
97;A_160_3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;JAR;JAR;ne;JAR;JAR;JAR;JAR;JAR;8;;160;3;Accordion
97;V_80_5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;r_ne;r_ne;ne;r_ne;t;ne;r_ne;2;;80;5;Violon
97;V_160_1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;ne;JAR;ne;JAR;ne;t;ne;ne;6;;160;1;Violon
97;A_80_1;7;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;ne;ne;ne;r_ne;ne;t;ne;ne;5;;80;1;Accordion
97;V_160_5;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;r_ne;r_ne;r_ne;r_ne;t;ne;r_ne;3;;160;5;Violon
97;P_160_5;9;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;r_ne;ne;r_ne;r_ne;ne;t;ne;r_ne;3;;160;5;Piano
97;A_120_1;10;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;JAR;ne;ne;JAR;JAR;JAR;ne;ne;6;;120;1;Accordion
97;V_120_5;11;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;JAR;ne;ne;ne;ne;t;ne;r_ne;4;;120;5;Violon
97;P_120_3;12;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;JAR;ne;JAR;JAR;ne;ne;JAR;JAR;7;;120;3;Piano
98;P_80_5;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;ne;JAR;JAR;ne;JAR;t;ne;JAR;4;too slow;80;5;Piano
98;P_80_3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;t;JAR;JAR;6;too slow;80;3;Piano
98;A_80_5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;JAR;t;JAR;JAR;ne;JAR;ne;JAR;3;too strident and too slow;80;5;Accordion
98;V_160_3;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;JAR;JAR;JAR;t;JAR;JAR;JAR;JAR;6;;160;3;Violon
98;V_120_1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;ne;JAR;JAR;JAR;JAR;JAR;JAR;t;6;more German, not technological enough;120;1;Violon
98;P_120_3;6;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;7;Not bad;120;3;Piano
98;A_80_3;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;JAR;t;ne;ne;ne;JAR;ne;ne;2;the accordion is not that ;80;3;Accordion
98;P_80_1;8;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;ne;JAR;ne;ne;JAR;JAR;JAR;JAR;4;too slow;80;1;Piano
98;V_160_1;9;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;5;technological side not present enough;160;1;Violon
98;V_80_1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;JAR;JAR;JAR;ne;JAR;t;JAR;t;3;too slow;80;1;Violon
98;A_120_5;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;JAR;JAR;JAR;JAR;ne;JAR;ne;JAR;4;too metallic;120;5;Accordion
98;P_160_5;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;8;quite simple but good;160;5;Piano
99;A_80_1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;r_ne;r_ne;r_ne;r_ne;r_ne;r_t;r_ne;r_t;1;reflects its expert but not the other values;80;1;Accordion
99;V_80_3;2;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;JAR;JAR;JAR;ne;ne;JAR;ne;JAR;4;different sound, technology;80;3;Violon
99;P_120_1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;ne;JAR;ne;ne;r_ne;t;r_ne;r_t;3;quality article but old-fashioned image, not new technology;120;1;Piano
99;V_80_1;4;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;r_ne;t;r_ne;r_ne;r_ne;r_t;r_ne;r_t;0;too austere for new technology, not innovative;80;1;Violon
99;P_160_3;5;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;t;t;JAR;t;r_ne;JAR;JAR;ne;7;dynamic, independence, innovation, not classy enough;160;3;Piano
99;A_160_1;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;JAR;JAR;JAR;JAR;r_ne;JAR;ne;JAR;7;energetic, bass give a classy side, we hear the quality of the sound;160;1;Accordion
99;V_120_1;7;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;r_ne;r_ne;r_ne;r_ne;r_ne;r_t;r_ne;r_t;1;too austere;120;1;Violon
